"prevalence","scenario","water"
55.10204082,"LR_01","Wet"
20.4081632662857,"LR_01","Wet"
57.14285714,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
69.3877551042857,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
30.612244896,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
18.36734694,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
14.2857142848571,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
69.3877551042857,"LR_01","Wet"
20.4081632657143,"LR_01","Wet"
55.1020408142857,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
61.2244897914286,"LR_01","Wet"
42.85714286,"LR_01","Wet"
59.1836734657143,"LR_01","Wet"
24.4897959228571,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
55.1020408142857,"LR_01","Wet"
57.14285714,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
57.1428571442857,"LR_01","Wet"
75.5102040814286,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
55.1020408142857,"LR_01","Wet"
44.89795918,"LR_01","Wet"
38.7755102085714,"LR_01","Wet"
53.0612244885714,"LR_01","Wet"
53.0612244885714,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
18.3673469414286,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
69.3877551042857,"LR_01","Wet"
8.16326530771429,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
20.4081632674286,"LR_01","Wet"
75.5102040814286,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
32.6530612214286,"LR_01","Wet"
14.2857142848571,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
53.0612244885714,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
20.4081632671429,"LR_01","Wet"
26.5306122445714,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
51.0204081614286,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
65.3061224485714,"LR_01","Wet"
24.4897959177143,"LR_01","Wet"
44.89795918,"LR_01","Wet"
28.5714285691429,"LR_01","Wet"
2.04081632657143,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
63.2653061214286,"LR_01","Wet"
22.4489795928571,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
20.4081632614286,"LR_01","Wet"
40.8163265342857,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
44.8979591857143,"LR_01","Wet"
18.3673469405714,"LR_01","Wet"
20.4081632674286,"LR_01","Wet"
73.4693877557143,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
22.448979592,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
40.81632653,"LR_01","Wet"
18.36734694,"LR_01","Wet"
2.04081632657143,"LR_01","Wet"
22.4489795931429,"LR_01","Wet"
71.42857143,"LR_01","Wet"
67.3469387742857,"LR_01","Wet"
69.3877551042857,"LR_01","Wet"
16.3265306117143,"LR_01","Wet"
20.4081632674286,"LR_01","Wet"
0,"LR_01","Wet"
20.4081632674286,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
44.89795918,"LR_01","Wet"
14.2857142848571,"LR_01","Wet"
30.6122449,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
14.2857142848571,"LR_01","Wet"
42.8571428585714,"LR_01","Wet"
28.57142857,"LR_01","Wet"
2.04081632657143,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
20.4081632662857,"LR_01","Wet"
2.04081632657143,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
57.14285714,"LR_01","Wet"
71.4285714257143,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
18.36734694,"LR_01","Wet"
14.2857142842857,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
36.7346938757143,"LR_01","Wet"
63.2653061214286,"LR_01","Wet"
0,"LR_01","Wet"
63.2653061228571,"LR_01","Wet"
24.4897959177143,"LR_01","Wet"
42.8571428542857,"LR_01","Wet"
24.4897959177143,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
53.0612244871429,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
30.6122449,"LR_01","Wet"
16.3265306142857,"LR_01","Wet"
28.5714285685714,"LR_01","Wet"
69.3877551042857,"LR_01","Wet"
20.4081632657143,"LR_01","Wet"
34.6938775528571,"LR_01","Wet"
22.4489795928571,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
0,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
16.3265306105714,"LR_01","Wet"
73.4693877557143,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
63.2653061228571,"LR_01","Wet"
40.8163265342857,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
40.81632653,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
20.4081632662857,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
30.6122448957143,"LR_01","Wet"
22.4489795931429,"LR_01","Wet"
30.6122449,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
24.4897959228571,"LR_01","Wet"
20.4081632662857,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
8.16326530771429,"LR_01","Wet"
22.4489795931429,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
71.42857143,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
65.3061224485714,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
77.5510204071429,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
61.2244897971429,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
42.8571428585714,"LR_01","Wet"
24.4897959228571,"LR_01","Wet"
26.5306122442857,"LR_01","Wet"
14.2857142842857,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
38.7755102042857,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
20.4081632671429,"LR_01","Wet"
24.4897959185714,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
30.6122449,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
59.18367347,"LR_01","Wet"
26.5306122442857,"LR_01","Wet"
18.3673469357143,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
71.42857143,"LR_01","Wet"
24.4897959185714,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
20.4081632674286,"LR_01","Wet"
34.6938775528571,"LR_01","Wet"
22.4489795931429,"LR_01","Wet"
55.1020408142857,"LR_01","Wet"
40.8163265342857,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
53.0612244885714,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
18.3673469414286,"LR_01","Wet"
59.18367347,"LR_01","Wet"
18.3673469405714,"LR_01","Wet"
55.1020408142857,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
22.4489795931429,"LR_01","Wet"
28.5714285685714,"LR_01","Wet"
28.57142857,"LR_01","Wet"
32.6530612214286,"LR_01","Wet"
63.2653061228571,"LR_01","Wet"
24.4897959228571,"LR_01","Wet"
14.2857142848571,"LR_01","Wet"
57.1428571457143,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
63.2653061228571,"LR_01","Wet"
42.8571428542857,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
24.4897959188571,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
16.3265306142857,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
16.3265306142857,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
34.6938775528571,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
42.85714286,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
18.3673469405714,"LR_01","Wet"
20.4081632662857,"LR_01","Wet"
28.57142857,"LR_01","Wet"
46.9387755057143,"LR_01","Wet"
16.3265306117143,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
38.7755102071429,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
26.5306122442857,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
6.12244897942857,"LR_01","Wet"
57.14285714,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
48.9795918357143,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
16.3265306142857,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
30.6122449,"LR_01","Wet"
0,"LR_01","Wet"
24.4897959228571,"LR_01","Wet"
30.6122449,"LR_01","Wet"
16.3265306117143,"LR_01","Wet"
44.8979591857143,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
44.8979591857143,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
20.4081632657143,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
8.16326530771429,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
18.3673469414286,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
42.85714286,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
34.6938775471429,"LR_01","Wet"
71.42857143,"LR_01","Wet"
20.4081632674286,"LR_01","Wet"
20.4081632662857,"LR_01","Wet"
46.9387755057143,"LR_01","Wet"
32.65306122,"LR_01","Wet"
59.18367347,"LR_01","Wet"
40.8163265342857,"LR_01","Wet"
18.3673469405714,"LR_01","Wet"
40.8163265342857,"LR_01","Wet"
14.2857142848571,"LR_01","Wet"
61.2244897971429,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
26.5306122445714,"LR_01","Wet"
53.0612244885714,"LR_01","Wet"
4.08163265285714,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
20.4081632614286,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
26.5306122442857,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
55.1020408142857,"LR_01","Wet"
28.57142857,"LR_01","Wet"
42.85714286,"LR_01","Wet"
30.6122448957143,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
44.8979591857143,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
12.2448979591429,"LR_01","Wet"
22.4489795928571,"LR_01","Wet"
20.4081632674286,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
14.2857142842857,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
57.14285714,"LR_01","Wet"
69.3877551,"LR_01","Wet"
59.1836734657143,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
55.10204082,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
18.3673469414286,"LR_01","Wet"
57.14285714,"LR_01","Wet"
63.2653061214286,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
20.4081632674286,"LR_01","Wet"
69.3877551042857,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
22.4489795931429,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
44.8979591857143,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
38.7755102042857,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
40.8163265342857,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
2.04081632657143,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
44.8979591857143,"LR_01","Wet"
30.6122449,"LR_01","Wet"
22.4489795928571,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
28.57142857,"LR_01","Wet"
42.85714286,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
71.42857143,"LR_01","Wet"
22.4489795928571,"LR_01","Wet"
16.3265306117143,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
8.16326530371429,"LR_01","Wet"
65.3061224485714,"LR_01","Wet"
24.4897959185714,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
30.6122448942857,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
61.2244897914286,"LR_01","Wet"
65.3061224485714,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
30.6122448957143,"LR_01","Wet"
20.4081632671429,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
67.3469387742857,"LR_01","Wet"
18.3673469405714,"LR_01","Wet"
22.448979592,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
16.3265306142857,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
67.3469387785714,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
26.5306122442857,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
14.2857142842857,"LR_01","Wet"
18.3673469357143,"LR_01","Wet"
55.1020408142857,"LR_01","Wet"
46.93877551,"LR_01","Wet"
24.4897959185714,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
57.1428571457143,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
30.6122449,"LR_01","Wet"
20.4081632662857,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
24.4897959185714,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
14.2857142842857,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
18.3673469414286,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
32.6530612257143,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
57.14285714,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
44.8979591814286,"LR_01","Wet"
20.4081632657143,"LR_01","Wet"
46.93877551,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
42.8571428542857,"LR_01","Wet"
44.89795918,"LR_01","Wet"
16.3265306105714,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
26.5306122442857,"LR_01","Wet"
14.2857142842857,"LR_01","Wet"
20.4081632671429,"LR_01","Wet"
40.8163265328571,"LR_01","Wet"
69.3877551042857,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
75.5102040814286,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
61.2244897971429,"LR_01","Wet"
30.6122449,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
30.6122448957143,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
14.285714286,"LR_01","Wet"
44.8979591857143,"LR_01","Wet"
28.57142857,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
20.4081632671429,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
65.3061224528571,"LR_01","Wet"
59.1836734714286,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
24.4897959185714,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
14.2857142842857,"LR_01","Wet"
10.2040816345714,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
30.6122448942857,"LR_01","Wet"
57.14285714,"LR_01","Wet"
48.9795918371429,"LR_01","Wet"
32.6530612214286,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
51.0204081628571,"LR_01","Wet"
26.5306122445714,"LR_01","Wet"
44.8979591842857,"LR_01","Wet"
4.08163265314286,"LR_01","Wet"
42.8571428585714,"LR_01","Wet"
24.4897959188571,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
6.12244897942857,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
38.7755102028571,"LR_01","Wet"
65.3061224471429,"LR_01","Wet"
65.3061224471429,"LR_01","Wet"
12.2448979591429,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
26.5306122485714,"LR_01","Wet"
34.6938775514286,"LR_01","Wet"
24.4897959188571,"LR_01","Wet"
12.2448979585714,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
42.8571428557143,"LR_01","Wet"
61.2244897957143,"LR_01","Wet"
30.6122449,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
40.8163265342857,"LR_01","Wet"
24.4897959185714,"LR_01","Wet"
46.93877551,"LR_01","Wet"
0,"LR_01","Wet"
59.18367347,"LR_01","Wet"
26.5306122434286,"LR_01","Wet"
36.7346938771429,"LR_01","Wet"
59.18367347,"LR_01","Wet"
53.0612244885714,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
10.2040816328571,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
61.2244897971429,"LR_01","Wet"
18.3673469414286,"LR_01","Wet"
10.2040816334286,"LR_01","Wet"
44.89795918,"LR_01","Wet"
44.89795918,"LR_01","Wet"
14.2857142842857,"LR_01","Wet"
24.4897959171429,"LR_01","Wet"
61.2244897914286,"LR_01","Wet"
18.3673469374286,"LR_01","Wet"
75.5102040814286,"LR_01","Wet"
69.3877551,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
22.4489795914286,"LR_01","Wet"
40.8163265285714,"LR_01","Wet"
26.5306122428571,"LR_01","Wet"
73.4693877557143,"LR_01","Wet"
28.5714285742857,"LR_01","Wet"
22.4489795928571,"LR_01","Wet"
46.9387755057143,"LR_01","Wet"
6.12244898142857,"LR_01","Wet"
44.89795918,"LR_01","Wet"
71.42857143,"LR_01","Wet"
8.16326530714286,"LR_01","Wet"
46.9387755114286,"LR_01","Wet"
