"prevalence","scenario","water"
32.6530612257143,"EC_01","Wet"
26.5306122485714,"EC_01","Wet"
53.0612244885714,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
26.5306122445714,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
65.3061224471429,"EC_01","Wet"
22.4489795931429,"EC_01","Wet"
63.2653061228571,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
69.3877551,"EC_01","Wet"
63.2653061228571,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
12.2448979602857,"EC_01","Wet"
6.12244897942857,"EC_01","Wet"
32.6530612214286,"EC_01","Wet"
12.2448979602857,"EC_01","Wet"
46.93877551,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
22.4489795931429,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
42.85714286,"EC_01","Wet"
42.85714286,"EC_01","Wet"
32.653061226,"EC_01","Wet"
20.4081632614286,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
61.2244897957143,"EC_01","Wet"
65.3061224528571,"EC_01","Wet"
61.2244897957143,"EC_01","Wet"
0,"EC_01","Wet"
61.2244897914286,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
26.5306122485714,"EC_01","Wet"
42.85714286,"EC_01","Wet"
42.8571428542857,"EC_01","Wet"
18.36734694,"EC_01","Wet"
26.5306122442857,"EC_01","Wet"
18.3673469414286,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
20.4081632614286,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
26.5306122428571,"EC_01","Wet"
67.3469387785714,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
22.448979592,"EC_01","Wet"
14.285714286,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
42.85714286,"EC_01","Wet"
40.8163265342857,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
34.6938775471429,"EC_01","Wet"
28.5714285702857,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
57.14285714,"EC_01","Wet"
42.85714286,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
18.3673469357143,"EC_01","Wet"
65.3061224485714,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
26.5306122428571,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
42.85714286,"EC_01","Wet"
18.36734694,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
71.42857143,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
18.3673469374286,"EC_01","Wet"
14.285714286,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
40.8163265342857,"EC_01","Wet"
48.9795918357143,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
53.0612244885714,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
59.1836734714286,"EC_01","Wet"
18.36734694,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
18.36734694,"EC_01","Wet"
65.3061224485714,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
30.6122448942857,"EC_01","Wet"
20.4081632662857,"EC_01","Wet"
16.3265306157143,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
61.2244897971429,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
30.6122449,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
30.6122449,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
26.5306122428571,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
0,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
26.5306122442857,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
30.6122449,"EC_01","Wet"
36.7346938757143,"EC_01","Wet"
69.3877551,"EC_01","Wet"
22.4489795931429,"EC_01","Wet"
42.85714286,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
42.85714286,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
32.6530612214286,"EC_01","Wet"
30.6122448942857,"EC_01","Wet"
65.3061224528571,"EC_01","Wet"
28.57142857,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
24.4897959228571,"EC_01","Wet"
57.14285714,"EC_01","Wet"
44.89795918,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
28.5714285685714,"EC_01","Wet"
30.6122449,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
38.7755102085714,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
30.6122448957143,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
30.6122449,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
67.3469387742857,"EC_01","Wet"
22.448979592,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
20.4081632662857,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
69.3877551042857,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
24.4897959228571,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
65.3061224471429,"EC_01","Wet"
6.12244897942857,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
67.3469387742857,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
28.57142857,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
36.7346938785714,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
53.0612244885714,"EC_01","Wet"
75.5102040814286,"EC_01","Wet"
61.2244897914286,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
18.36734694,"EC_01","Wet"
36.7346938785714,"EC_01","Wet"
0,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
18.3673469414286,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
34.69387755,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
32.6530612214286,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
55.1020408128571,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
69.3877551,"EC_01","Wet"
14.28571429,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
18.3673469414286,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
18.36734694,"EC_01","Wet"
57.14285714,"EC_01","Wet"
0,"EC_01","Wet"
38.7755102042857,"EC_01","Wet"
42.8571428542857,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
57.1428571442857,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
46.93877551,"EC_01","Wet"
63.2653061214286,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
34.6938775528571,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
0,"EC_01","Wet"
28.5714285728571,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
73.4693877557143,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
69.3877551,"EC_01","Wet"
30.6122449,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
30.6122448957143,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
26.5306122485714,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
34.6938775505714,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
0,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
24.4897959171429,"EC_01","Wet"
18.3673469414286,"EC_01","Wet"
30.6122449,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
14.2857142848571,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
71.42857143,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
22.4489795931429,"EC_01","Wet"
69.3877551042857,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
71.42857143,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
57.1428571442857,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
65.3061224485714,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
42.85714286,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
24.4897959188571,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
51.0204081671428,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
40.8163265342857,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
24.4897959171429,"EC_01","Wet"
30.6122448957143,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
24.4897959228571,"EC_01","Wet"
26.5306122442857,"EC_01","Wet"
24.4897959171429,"EC_01","Wet"
28.5714285757143,"EC_01","Wet"
63.2653061228571,"EC_01","Wet"
16.3265306105714,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
14.285714286,"EC_01","Wet"
75.5102040814286,"EC_01","Wet"
10.2040816345714,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
42.85714286,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
22.4489795931429,"EC_01","Wet"
22.4489795931429,"EC_01","Wet"
53.0612244885714,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
61.2244897957143,"EC_01","Wet"
24.4897959171429,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
16.3265306105714,"EC_01","Wet"
16.3265306105714,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
28.57142857,"EC_01","Wet"
42.85714286,"EC_01","Wet"
73.4693877557143,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
67.3469387742857,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
42.8571428542857,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
30.6122449,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
20.4081632662857,"EC_01","Wet"
24.4897959228571,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
26.5306122442857,"EC_01","Wet"
42.85714286,"EC_01","Wet"
32.65306122,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
20.4081632614286,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
24.4897959177143,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
20.4081632614286,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
34.6938775471429,"EC_01","Wet"
42.85714286,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
57.14285714,"EC_01","Wet"
30.6122449,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
53.0612244928571,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
24.4897959177143,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
6.12244897942857,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
16.32653061,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
8.16326530628571,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
40.8163265342857,"EC_01","Wet"
18.3673469414286,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
77.5510204071429,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
18.36734694,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
22.4489795931429,"EC_01","Wet"
61.2244897957143,"EC_01","Wet"
34.6938775471429,"EC_01","Wet"
14.2857142848571,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
12.2448979602857,"EC_01","Wet"
63.2653061228571,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
24.4897959171429,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
42.8571428542857,"EC_01","Wet"
32.6530612214286,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
16.3265306157143,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
30.6122449,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
28.57142857,"EC_01","Wet"
40.8163265328571,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
6.12244897942857,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
65.3061224485714,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
22.4489795931429,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
26.5306122485714,"EC_01","Wet"
0,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
59.1836734714286,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
38.7755102085714,"EC_01","Wet"
18.3673469357143,"EC_01","Wet"
71.42857143,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
18.3673469374286,"EC_01","Wet"
18.3673469374286,"EC_01","Wet"
30.6122449,"EC_01","Wet"
36.7346938785714,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
14.2857142848571,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
24.4897959171429,"EC_01","Wet"
44.89795918,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
63.2653061228571,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
65.3061224485714,"EC_01","Wet"
30.6122448957143,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
26.5306122442857,"EC_01","Wet"
8.16326530628571,"EC_01","Wet"
61.2244897957143,"EC_01","Wet"
30.6122449,"EC_01","Wet"
53.0612244885714,"EC_01","Wet"
28.5714285702857,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
34.6938775471429,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
61.2244897971429,"EC_01","Wet"
67.3469387742857,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
57.14285714,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
18.36734694,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
26.5306122445714,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
59.18367347,"EC_01","Wet"
32.6530612214286,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
16.3265306157143,"EC_01","Wet"
14.2857142848571,"EC_01","Wet"
63.2653061214286,"EC_01","Wet"
36.7346938814286,"EC_01","Wet"
14.2857142865714,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
59.1836734714286,"EC_01","Wet"
26.5306122485714,"EC_01","Wet"
30.6122449,"EC_01","Wet"
28.5714285685714,"EC_01","Wet"
16.3265306105714,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
24.4897959188571,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
16.32653061,"EC_01","Wet"
61.2244897971429,"EC_01","Wet"
10.2040816345714,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
20.4081632657143,"EC_01","Wet"
32.6530612257143,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
24.4897959228571,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
18.3673469414286,"EC_01","Wet"
12.2448979602857,"EC_01","Wet"
18.3673469374286,"EC_01","Wet"
28.5714285702857,"EC_01","Wet"
57.14285714,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
71.42857143,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
16.3265306105714,"EC_01","Wet"
0,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
8.16326530714286,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
20.4081632674286,"EC_01","Wet"
26.5306122485714,"EC_01","Wet"
16.3265306142857,"EC_01","Wet"
34.6938775471429,"EC_01","Wet"
26.5306122428571,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
40.8163265342857,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
22.4489795914286,"EC_01","Wet"
26.5306122428571,"EC_01","Wet"
48.9795918371429,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
40.8163265342857,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
22.4489795928571,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
30.612244896,"EC_01","Wet"
55.1020408142857,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
38.7755102042857,"EC_01","Wet"
30.6122449,"EC_01","Wet"
12.2448979585714,"EC_01","Wet"
30.6122449,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
10.2040816328571,"EC_01","Wet"
42.8571428585714,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
48.9795918357143,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
4.08163265314286,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
59.18367347,"EC_01","Wet"
59.18367347,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
24.4897959185714,"EC_01","Wet"
16.3265306105714,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
6.12244897942857,"EC_01","Wet"
53.0612244885714,"EC_01","Wet"
30.6122448957143,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
57.1428571442857,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
38.7755102028571,"EC_01","Wet"
20.4081632614286,"EC_01","Wet"
36.7346938771429,"EC_01","Wet"
44.8979591857143,"EC_01","Wet"
53.0612244885714,"EC_01","Wet"
2.04081632628571,"EC_01","Wet"
73.4693877557143,"EC_01","Wet"
24.4897959188571,"EC_01","Wet"
34.6938775514286,"EC_01","Wet"
40.8163265285714,"EC_01","Wet"
24.4897959177143,"EC_01","Wet"
8.16326530771429,"EC_01","Wet"
6.12244898142857,"EC_01","Wet"
10.2040816334286,"EC_01","Wet"
10.2040816345714,"EC_01","Wet"
24.4897959188571,"EC_01","Wet"
12.2448979591429,"EC_01","Wet"
26.5306122434286,"EC_01","Wet"
46.9387755071429,"EC_01","Wet"
20.4081632671429,"EC_01","Wet"
28.5714285742857,"EC_01","Wet"
65.3061224471429,"EC_01","Wet"
20.4081632614286,"EC_01","Wet"
77.5510204071429,"EC_01","Wet"
69.3877551,"EC_01","Wet"
24.4897959228571,"EC_01","Wet"
24.4897959171429,"EC_01","Wet"
16.3265306117143,"EC_01","Wet"
46.9387755114286,"EC_01","Wet"
22.448979592,"EC_01","Wet"
57.1428571457143,"EC_01","Wet"
18.3673469414286,"EC_01","Wet"
14.2857142842857,"EC_01","Wet"
42.8571428542857,"EC_01","Wet"
0,"EC_01","Wet"
42.8571428585714,"EC_01","Wet"
67.3469387785714,"EC_01","Wet"
2.04081632657143,"EC_01","Wet"
51.0204081628571,"EC_01","Wet"
40.8163265342857,"EC_01","Wet"
18.3673469405714,"EC_01","Wet"
