"prevalence","scenario","water"
47.1698113207547,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
64.1509433962264,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
64.1509433962264,"LR_03","Wet"
11.3207547169811,"LR_03","Wet"
60.377358490566,"LR_03","Wet"
47.1698113207547,"LR_03","Wet"
47.1698113207547,"LR_03","Wet"
30.188679245283,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
37.7358490566038,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
56.6037735849057,"LR_03","Wet"
0,"LR_03","Wet"
45.2830188679245,"LR_03","Wet"
11.3207547169811,"LR_03","Wet"
3.77358490566038,"LR_03","Wet"
0,"LR_03","Wet"
43.3962264150943,"LR_03","Wet"
28.3018867924528,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
45.2830188679245,"LR_03","Wet"
45.2830188679245,"LR_03","Wet"
15.0943396226415,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
13.2075471698113,"LR_03","Wet"
0,"LR_03","Wet"
33.9622641509434,"LR_03","Wet"
16.9811320754717,"LR_03","Wet"
0,"LR_03","Wet"
62.2641509433962,"LR_03","Wet"
43.3962264150943,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
56.6037735849057,"LR_03","Wet"
58.4905660377358,"LR_03","Wet"
47.1698113207547,"LR_03","Wet"
41.5094339622642,"LR_03","Wet"
28.3018867924528,"LR_03","Wet"
18.8679245283019,"LR_03","Wet"
0,"LR_03","Wet"
11.3207547169811,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
60.377358490566,"LR_03","Wet"
52.8301886792453,"LR_03","Wet"
41.5094339622642,"LR_03","Wet"
52.8301886792453,"LR_03","Wet"
3.77358490566038,"LR_03","Wet"
50.9433962264151,"LR_03","Wet"
0,"LR_03","Wet"
62.2641509433962,"LR_03","Wet"
62.2641509433962,"LR_03","Wet"
37.7358490566038,"LR_03","Wet"
58.4905660377358,"LR_03","Wet"
50.9433962264151,"LR_03","Wet"
0,"LR_03","Wet"
56.6037735849057,"LR_03","Wet"
35.8490566037736,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
18.8679245283019,"LR_03","Wet"
54.7169811320755,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
47.1698113207547,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
15.0943396226415,"LR_03","Wet"
54.7169811320755,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
67.9245283018868,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
58.4905660377358,"LR_03","Wet"
47.1698113207547,"LR_03","Wet"
56.6037735849057,"LR_03","Wet"
39.622641509434,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
7.54716981132075,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
30.188679245283,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
3.77358490566038,"LR_03","Wet"
0,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
16.9811320754717,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
26.4150943396226,"LR_03","Wet"
20.7547169811321,"LR_03","Wet"
67.9245283018868,"LR_03","Wet"
0,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
30.188679245283,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
45.2830188679245,"LR_03","Wet"
0,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
60.377358490566,"LR_03","Wet"
26.4150943396226,"LR_03","Wet"
35.8490566037736,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
41.5094339622642,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
33.9622641509434,"LR_03","Wet"
56.6037735849057,"LR_03","Wet"
0,"LR_03","Wet"
3.77358490566038,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
43.3962264150943,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
0,"LR_03","Wet"
3.77358490566038,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
39.622641509434,"LR_03","Wet"
47.1698113207547,"LR_03","Wet"
45.2830188679245,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
20.7547169811321,"LR_03","Wet"
3.77358490566038,"LR_03","Wet"
0,"LR_03","Wet"
47.1698113207547,"LR_03","Wet"
50.9433962264151,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
11.3207547169811,"LR_03","Wet"
0,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
33.9622641509434,"LR_03","Wet"
15.0943396226415,"LR_03","Wet"
0,"LR_03","Wet"
60.377358490566,"LR_03","Wet"
30.188679245283,"LR_03","Wet"
32.0754716981132,"LR_03","Wet"
0,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
43.3962264150943,"LR_03","Wet"
45.2830188679245,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
58.4905660377358,"LR_03","Wet"
39.622641509434,"LR_03","Wet"
62.2641509433962,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
39.622641509434,"LR_03","Wet"
37.7358490566038,"LR_03","Wet"
39.622641509434,"LR_03","Wet"
39.622641509434,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
7.54716981132075,"LR_03","Wet"
24.5283018867925,"LR_03","Wet"
47.1698113207547,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
56.6037735849057,"LR_03","Wet"
43.3962264150943,"LR_03","Wet"
54.7169811320755,"LR_03","Wet"
0,"LR_03","Wet"
20.7547169811321,"LR_03","Wet"
41.5094339622642,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
26.4150943396226,"LR_03","Wet"
45.2830188679245,"LR_03","Wet"
60.377358490566,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
37.7358490566038,"LR_03","Wet"
35.8490566037736,"LR_03","Wet"
26.4150943396226,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
7.54716981132075,"LR_03","Wet"
28.3018867924528,"LR_03","Wet"
18.8679245283019,"LR_03","Wet"
52.8301886792453,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
5.66037735849057,"LR_03","Wet"
16.9811320754717,"LR_03","Wet"
20.7547169811321,"LR_03","Wet"
18.8679245283019,"LR_03","Wet"
20.7547169811321,"LR_03","Wet"
49.0566037735849,"LR_03","Wet"
24.5283018867925,"LR_03","Wet"
54.7169811320755,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
56.6037735849057,"LR_03","Wet"
0,"LR_03","Wet"
54.7169811320755,"LR_03","Wet"
43.3962264150943,"LR_03","Wet"
54.7169811320755,"LR_03","Wet"
43.3962264150943,"LR_03","Wet"
71.6981132075472,"LR_03","Wet"
37.7358490566038,"LR_03","Wet"
28.3018867924528,"LR_03","Wet"
20.7547169811321,"LR_03","Wet"
15.0943396226415,"LR_03","Wet"
50.9433962264151,"LR_03","Wet"
22.6415094339623,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
26.4150943396226,"LR_03","Wet"
0,"LR_03","Wet"
28.3018867924528,"LR_03","Wet"
30.188679245283,"LR_03","Wet"
35.8490566037736,"LR_03","Wet"
60.377358490566,"LR_03","Wet"
0,"LR_03","Wet"
11.3207547169811,"LR_03","Wet"
60.377358490566,"LR_03","Wet"
24.5283018867925,"LR_03","Wet"
43.3962264150943,"LR_03","Wet"
3.77358490566038,"LR_03","Wet"
30.188679245283,"LR_03","Wet"
0,"LR_03","Wet"
30.188679245283,"LR_03","Wet"
52.8301886792453,"LR_03","Wet"
0,"LR_03","Wet"
1.88679245283019,"LR_03","Wet"
28.3018867924528,"LR_03","Wet"
9.43396226415094,"LR_03","Wet"
62.2641509433962,"LR_03","Wet"
37.7358490566038,"LR_03","Wet"
45.2830188679245,"LR_03","Wet"
0,"LR_03","Wet"
41.5094339622642,"LR_03","Wet"
39.622641509434,"LR_03","Wet"
52.8301886792453,"LR_03","Wet"
66.0377358490566,"LR_03","Wet"
